cd,name,lat,lng,type
1120907,岩根橋,39.355264,141.318795,1
1120908,宮守,39.351066,141.350271,1
1120909,柏木平,39.30606,141.379862,1
1120910,鱒沢,39.300158,141.399252,1
1120911,荒谷前,39.309928,141.428507,1
1120912,岩手二日町,39.323441,141.45606,1
1120913,綾織,39.328422,141.476845,1
1120914,遠野,39.332529,141.53072,1
1120915,青笹,39.311482,141.568957,1
1120916,岩手上郷,39.284658,141.585834,1
1120917,平倉,39.264682,141.595661,1
1120918,足ケ瀬,39.254766,141.645807,1
1120919,上有住,39.242013,141.681522,1
1120920,陸中大橋,39.280451,141.718436,1
1120921,洞泉,39.250671,141.760388,1
1120922,松倉,39.256458,141.801484,1
1120923,小佐野,39.264464,141.836515,1
1120924,釜石,39.273321,141.87267,1
1121002,柳原,39.294597,141.111671,1
1121003,江釣子,39.298349,141.075749,1
1121004,藤根,39.301064,141.039571,1
1121005,立川目,39.307876,140.997144,1
1121006,横川目,39.309255,140.972143,1
1121007,岩沢,39.301016,140.931616,1
1121008,和賀仙人,39.308523,140.909485,1
1121009,ゆだ錦秋湖,39.295513,140.835343,1
1121010,ほっとゆだ,39.314493,140.775647,1
1121011,ゆだ高原,39.301074,140.737205,1
1121012,黒沢,39.276243,140.699619,1
1121013,小松川,39.293403,140.646094,1
1121014,平石,39.291678,140.628457,1
1121015,相野々,39.27805,140.619067,1
1121016,矢美津,39.291283,140.592099,1
1121102,大釜,39.711586,141.072202,1
1121103,小岩井,39.709731,141.02465,1
1121104,雫石,39.689244,140.974762,1
1121105,春木場,39.693396,140.943954,1
1121106,赤渕,39.685112,140.907222,1
1121107,田沢湖,39.700363,140.722139,1
1121108,刺巻,39.668563,140.69196,1
1121109,神代,39.622667,140.627358,1
1121110,生田,39.612065,140.601203,1
1121111,角館,39.591716,140.570988,1
1121112,鶯野,39.568536,140.557901,1
1121113,羽後長野,39.546003,140.540448,1
1121114,鑓見内,39.519323,140.527744,1
1121115,羽後四ツ屋,39.501511,140.511886,1
1121116,北大曲,39.48944,140.497966,1
1121201,好摩,39.874037,141.173685,1
1121202,東大更,39.902621,141.142537,1
1121203,大更,39.913746,141.100808,1
1121204,平館,39.950886,141.08531,1
1121205,北森,39.959201,141.066481,1
1121206,松尾八幡平,39.969241,141.043903,1
1121207,安比高原,40.012587,140.997239,1
1121208,赤坂田,40.048464,141.00394,1
1121209,小屋の畑,40.076539,141.020673,1
1121210,荒屋新町,40.097682,141.049196,1
1121211,横間,40.107475,141.027151,1
1121212,田山,40.139674,140.944126,1
1121213,兄畑,40.115869,140.88302,1
1121214,湯瀬温泉,40.122384,140.840292,1
1121215,八幡平,40.142881,140.804496,1
1121216,陸中大里,40.158574,140.793477,1
1121217,鹿角花輪,40.188453,140.785088,1
1121218,柴平,40.230751,140.787941,1
1121219,十和田南,40.256069,140.770716,1
1121220,末広,40.229788,140.737251,1
1121221,土深井,40.222452,140.713142,1
1121222,沢尻,40.230342,140.693288,1
1121223,十二所,40.21429,140.668211,1
1121224,大滝温泉,40.209751,140.639625,1
1121225,扇田,40.229235,140.572472,1
1121226,東大館,40.266005,140.554745,1
1121302,上盛岡,39.71146,141.147937,1
1121303,山岸,39.71596,141.171401,1
1121304,上米内,39.743855,141.203825,1
1121305,大志田,39.741806,141.280843,2
1121306,浅岸,39.711208,141.339147,2
1121307,区界,39.65177,141.351352,1
1121308,松草,39.635918,141.437421,1
1121309,平津戸,39.623408,141.511222,1
1121310,川内,39.640744,141.597548,1
1121311,箱石,39.617115,141.625829,1
1121312,陸中川井,39.597397,141.68153,1
1121313,腹帯,39.604539,141.767434,1
1121315,蟇目,39.629341,141.838876,1
1121316,花原市,39.630233,141.861308,1
1121317,千徳,39.632251,141.9124,1
1121318,宮古,39.640287,141.946454,1
1121319,磯鶏,39.629883,141.960984,1
1121320,津軽石,39.581507,141.937594,1
1121321,豊間根,39.534274,141.924739,1
1121322,陸中山田,39.463449,141.951533,1
1121323,織笠,39.447187,141.959497,1
1121324,岩手船越,39.431369,141.974033,1
1121325,浪板海岸,39.383537,141.935104,1
1121326,吉里吉里,39.36957,141.938648,1
1121327,大槌,39.356734,141.902894,1
1121328,鵜住居,39.32694,141.887976,1
1121329,両石,39.308062,141.889112,1
1121401,新津,37.800383,139.121445,1
1121402,京ケ瀬,37.817616,139.178322,1
1121403,水原,37.836712,139.217237,1
1121404,神山,37.862586,139.244691,1
1121405,月岡,37.889334,139.272488,1
1121406,中浦,37.912202,139.302689,1
1121407,新発田,37.94412,139.335189,1
1121408,加治,37.976411,139.358535,1
1121409,金塚,38.020178,139.37949,1
1121410,中条,38.049342,139.397541,1
1121411,平木田,38.094338,139.427835,1
1121412,坂町,38.119277,139.445838,1
1121413,平林,38.150027,139.459045,1
1121414,岩船町,38.183564,139.459643,1
1121415,村上,38.219851,139.463306,1
1121416,間島,38.273078,139.450229,1
1121417,越後早川,38.316185,139.449887,1
1121418,桑川,38.375162,139.458838,1
1121419,今川,38.410081,139.468389,1
1121420,越後寒川,38.448689,139.489948,1
1121421,勝木,38.490315,139.517468,1
1121422,府屋,38.513324,139.530452,1
1121423,鼠ケ関,38.555433,139.548827,1
1121424,小岩川,38.590399,139.56583,1
1121425,あつみ温泉,38.624217,139.587955,1
1121426,五十川,38.670658,139.616182,1
1121427,小波渡,38.692484,139.649836,1
1121428,三瀬,38.699448,139.673643,1
1121429,羽前水沢,38.713444,139.731372,1
1121430,羽前大山,38.742155,139.768194,1
1121431,鶴岡,38.74011,139.83538,1
1121432,藤島,38.768646,139.894087,1
1121433,西袋,38.811528,139.907754,1
1121434,余目,38.844321,139.911348,1
1121435,北余目,38.867538,139.908074,1
1121436,砂越,38.895195,139.907345,1
1121437,東酒田,38.907518,139.875495,1
1121438,酒田,38.922194,139.845987,1
1121439,本楯,38.968648,139.882081,1
1121440,南鳥海,38.98736,139.898662,1
1121441,遊佐,39.015943,139.905161,1
1121442,吹浦,39.069934,139.878762,1
1121443,女鹿,39.098807,139.880963,1
1121444,小砂川,39.137507,139.885692,1
1121445,上浜,39.164738,139.902823,1
1121446,象潟,39.2078,139.902205,1
1121447,金浦,39.256183,139.920662,1
1121448,仁賀保,39.28979,139.964596,1
1121449,西目,39.347536,140.018518,1
1121450,羽後本荘,39.386877,140.057632,1
1121451,羽後岩谷,39.442075,140.0906,1
1121452,折渡,39.476423,140.091097,1
1121453,羽後亀田,39.493884,140.063032,1
1121454,岩城みなと,39.545487,140.055122,1
1121455,道川,39.56054,140.057049,1
1121456,下浜,39.619678,140.064567,1
1121457,桂根,39.647566,140.066482,1
1121458,新屋,39.677493,140.087799,1
1121459,羽後牛島,39.695834,140.116467,1
1121502,出戸浜,39.844473,140.024374,1
1121503,上二田,39.869089,140.00409,1
1121504,二田,39.88174,139.987171,1
1121505,天王,39.898782,139.963609,1
1121506,船越,39.90473,139.946804,1
1121507,脇本,39.915172,139.902657,1
1121508,羽立,39.904569,139.86205,1
1121509,男鹿,39.884571,139.848647,1
1121602,笹木野,37.765926,140.425985,1
1121603,庭坂,37.771537,140.389847,1
1121604,赤岩,37.80567,140.335545,2
1121605,板谷,37.811627,140.268815,1
1121606,峠,37.811935,140.236041,1
1121607,大沢,37.839775,140.19801,1
1121608,関根,37.864592,140.146284,1
1121609,米沢,37.909478,140.128209,1
1121610,置賜,37.954093,140.142496,1
1121611,高畠,37.992314,140.15281,1
1121612,赤湯,38.047081,140.148978,1
1121613,中川,38.093349,140.203553,1
1121614,羽前中山,38.124158,140.218318,1
1121615,かみのやま温泉,38.152259,140.27867,1
1121616,茂吉記念館前,38.171249,140.298167,1
1121617,蔵王,38.20592,140.303299,1
1121618,山形,38.248098,140.327253,1
1121619,北山形,38.265902,140.332658,1
1121620,羽前千歳,38.287313,140.342168,1
1121621,南出羽,38.302834,140.344692,1
1121622,漆山,38.314477,140.347661,1
1121623,高擶,38.330726,140.358832,1
1121624,天童,38.35989,140.369303,1
1121625,乱川,38.386554,140.374663,1
1121626,神町,38.412276,140.378389,1
1121627,さくらんぼ東根,38.42806,140.380677,1
1121628,東根,38.450863,140.384035,1
1121629,村山,38.477078,140.386399,1
1121630,袖崎,38.548259,140.391295,1
1121631,大石田,38.595916,140.375349,1
1121632,北大石田,38.629487,140.371234,1
1121633,芦沢,38.655258,140.361016,1
1121634,舟形,38.691583,140.316157,1
1121636,天童南,38.342489,140.365853,1
1121702,東照宮,38.277262,140.88682,1
1121703,北仙台,38.281594,140.869885,1
1121704,北山,38.285154,140.851876,1
1121705,国見,38.274783,140.8335,1
1121706,葛岡,38.268816,140.818583,1
1121707,陸前落合,38.273379,140.789896,1
1121708,愛子,38.272661,140.761517,1
1121709,陸前白沢,38.278117,140.702333,1
1121710,熊ケ根,38.297947,140.680633,1
1121712,作並,38.317738,140.632467,1
1121714,奥新川,38.325953,140.594329,1
1121715,面白山高原,38.333071,140.49712,1
1121716,山寺,38.309561,140.434773,1
1121717,高瀬,38.301677,140.396074,1
1121718,楯山,38.301632,140.370598,1
1121722,東北福祉大前,38.280468,140.842683,1
1121803,東金井,38.277058,140.302666,1
1121804,羽前山辺,38.294756,140.271571,1
1121805,羽前金沢,38.320837,140.270516,1
1121806,羽前長崎,38.332969,140.273018,1
1121807,南寒河江,38.356033,140.27767,1
1121808,寒河江,38.372548,140.274487,1
1121809,西寒河江,38.379627,140.26662,1
1121810,羽前高松,38.397494,140.248666,1
1121811,柴橋,38.380874,140.22582,1
1121812,左沢,38.382223,140.208132,1
1121902,南米沢,37.896043,140.108364,1
1121903,西米沢,37.917279,140.08481,1
1121904,成島,37.94335,140.075584,1
1121905,中郡,37.969109,140.067286,1
1121906,羽前小松,38.004721,140.048503,1
1121907,犬川,38.025333,140.052038,1
1121908,今泉,38.056697,140.04412,1
1121909,萩生,38.06182,140.004207,1
1121910,羽前椿,38.038636,139.994293,1
1121911,手ノ子,38.011766,139.961264,1
1121912,羽前沼沢,38.028698,139.872497,1
1121913,伊佐領,38.05105,139.822635,1
1121914,羽前松岡,38.045391,139.780445,1
1121915,小国,38.061422,139.750167,1
1121916,越後金丸,38.066474,139.663521,1
1121917,越後片貝,38.070712,139.62239,1
1121918,越後下関,38.090037,139.560024,1
1121919,越後大島,38.099721,139.518209,1
1122002,升形,38.751646,140.24423,1
1122003,羽前前波,38.747654,140.209525,1
1122004,津谷,38.737618,140.186375,1
1122005,古口,38.737129,140.14602,1
1122006,高屋,38.752567,140.070936,1
1122007,清川,38.790152,140.020761,1
1122008,狩川,38.79367,139.976777,1
1122009,南野,38.81813,139.944742,1
1122102,北浦,38.55985,141.02305,1
1122103,陸前谷地,38.565152,140.999453,1
1122104,古川,38.571192,140.967876,1
1122105,塚目,38.572474,140.937093,1
1122106,西古川,38.578214,140.895416,1
1122107,東大崎,38.605627,140.897015,1
1122108,西大崎,38.629986,140.889638,1
1122109,岩出山,38.652508,140.871492,1
1122110,有備館,38.658135,140.86442,1
1122111,上野目,38.680563,140.859342,1
1122112,池月,38.708948,140.835732,1
1122113,川渡温泉,38.736834,140.779317,1
1122114,鳴子御殿湯,38.744612,140.737148,1
1122115,鳴子温泉,38.743193,140.715939,1
1122116,中山平温泉,38.726568,140.668103,1
1122117,堺田,38.73549,140.612902,1
1122118,赤倉温泉,38.730535,140.553647,1
1122119,立小路,38.742045,140.542678,1
1122120,最上,38.755959,140.517712,1
1122121,大堀,38.76592,140.475377,1
1122122,鵜杉,38.764962,140.453698,1
1122123,瀬見温泉,38.755192,140.419557,1
1122124,東長沢,38.718898,140.382195,1
1122125,長沢,38.709782,140.365969,1
1122126,南新庄,38.721629,140.316212,1
1122201,あおば通,38.260749,140.878514,1
1122203,榴ケ岡,38.258792,140.893782,1
1122204,宮城野原,38.26115,140.905155,1
1122205,陸前原ノ町,38.266017,140.910638,1
1122206,苦竹,38.268722,140.918867,1
1122207,小鶴新田,38.273455,140.935446,1
1122208,福田町,38.274967,140.958252,1
1122209,陸前高砂,38.27344,140.967607,1
1122210,中野栄,38.280796,140.985236,1
1122211,多賀城,38.291656,141.005375,1
1122212,下馬,38.305833,141.014965,1
1122213,西塩釜,38.31194,141.018419,1
1122214,本塩釜,38.317715,141.022477,1
1122215,東塩釜,38.325572,141.031665,1
1122216,陸前浜田,38.350747,141.041818,1
1122217,松島海岸,38.368529,141.058523,1
1122218,高城町,38.382731,141.07344,1
1122219,手樽,38.38715,141.092846,1
1122220,陸前富山,38.386307,141.107208,1
1122221,陸前大塚,38.379078,141.12947,1
1122222,東名,38.375297,141.143927,1
1122223,野蒜,38.378833,141.156611,1
1122224,陸前小野,38.396018,141.174345,1
1122225,鹿妻,38.403315,141.190073,1
1122226,矢本,38.420432,141.209148,1
1122227,東矢本,38.427993,141.22216,1
1122228,陸前赤井,38.432442,141.238883,1
1122229,蛇田,38.438218,141.277652,1
1122230,陸前山下,38.437718,141.288868,1
1122231,石巻,38.43538,141.303553,1
1122302,上涌谷,38.549194,141.099473,1
1122303,涌谷,38.538151,141.127359,1
1122304,前谷地,38.512187,141.194345,1
1122305,佳景山,38.497974,141.239622,1
1122306,鹿又,38.485851,141.283016,1
1122307,曽波神,38.465993,141.287848,1
1122309,陸前稲井,38.445463,141.334847,1
1122310,渡波,38.420051,141.365123,1
1122311,万石浦,38.428855,141.368555,1
1122312,沢田,38.432397,141.38234,1
1122313,浦宿,38.436542,141.421355,1
1122314,女川,38.446403,141.444919,1
1122402,和渕,38.525772,141.220428,1
1122403,のの岳,38.552567,141.225813,1
1122404,陸前豊里,38.582481,141.244674,1
1122405,御岳堂,38.605662,141.264718,1
1122406,柳津,38.611693,141.305947,1
1122407,陸前横山,38.630776,141.353981,1
1122408,陸前戸倉,38.647977,141.43338,1
1122409,志津川,38.678113,141.442894,1
1122410,清水浜,38.690418,141.486798,1
1122411,歌津,38.717661,141.519263,1
1122412,陸前港,38.738559,141.530859,1
1122413,蔵内,38.753952,141.524214,1
1122414,陸前小泉,38.766786,141.509068,1
1122415,本吉,38.786042,141.501937,1
1122416,小金沢,38.795686,141.534755,1
1122417,大谷海岸,38.813901,141.566927,1
1122418,陸前階上,38.837113,141.580339,1
1122419,最知,38.853516,141.581382,1
1122420,松岩,38.873369,141.583768,1
1122421,南気仙沼,38.894816,141.576753,1
1122422,不動の沢,38.898519,141.56236,1
1122502,喜久田,37.451746,140.341912,1
1122503,安子ケ島,37.472048,140.310133,1
1122504,磐梯熱海,37.480743,140.2707,1
1122505,中山宿,37.495648,140.219401,1
1122506,上戸,37.487848,140.163538,1
1122507,猪苗代湖畔,37.500563,140.147564,1
1122508,関都,37.515577,140.143619,1
1122509,川桁,37.535639,140.136869,1
1122510,猪苗代,37.546286,140.103122,1
1122511,翁島,37.552837,140.054079,1
1122512,磐梯町,37.557305,139.993413,1
1122513,東長原,37.566465,139.948239,1
1122514,広田,37.549235,139.933343,1
1122515,会津若松,37.508824,139.930159,1
1122602,堂島,37.554723,139.911706,1
1122603,笈川,37.579117,139.895318,1
1122604,塩川,37.59393,139.88716,1
1122605,姥堂,37.615952,139.881001,1
1122606,会津豊川,37.633499,139.876787,1
1122607,喜多方,37.643886,139.868365,1
1122608,山都,37.639228,139.766534,1
1122609,荻野,37.617613,139.722119,1
1122610,尾登,37.609024,139.691542,1
1122611,野沢,37.590898,139.64462,1
1122612,上野尻,37.625041,139.633869,1
1122613,徳沢,37.666876,139.602879,1
1122614,豊実,37.680541,139.576348,1
1122615,日出谷,37.705699,139.533985,1
1122616,鹿瀬,37.695656,139.479663,1
1122617,津川,37.68817,139.447136,1
1122618,三川,37.70835,139.381482,1
1122619,五十島,37.715974,139.353419,1
1122620,東下条,37.736876,139.321815,1
1122621,咲花,37.735003,139.29095,1
1122622,馬下,37.737569,139.260466,1
1122623,猿和田,37.729594,139.222481,1
1122624,五泉,37.734373,139.179785,1
1122625,北五泉,37.746785,139.169758,1
1122626,新関,37.768096,139.162508,1
1122627,東新津,37.787638,139.143768,1
1122702,七日町,37.50121,139.918958,1
1122703,西若松,37.486034,139.914172,1
1122704,会津本郷,37.463488,139.892987,1
1122705,会津高田,37.470839,139.841266,1
1122706,根岸,37.501885,139.828603,1
1122707,新鶴,37.517161,139.828499,1
1122708,若宮,37.535243,139.828321,1
1122709,会津坂下,37.556695,139.821509,1
1122729,田子倉,37.317869,139.255142,2
1122710,塔寺,37.569368,139.785241,1
1122731,柿ノ木,37.341195,139.08933,2
1122711,会津坂本,37.553266,139.756802,1
1122712,会津柳津,37.538664,139.723817,1
1122713,郷戸,37.51636,139.709911,1
1122714,滝谷,37.494315,139.69799,1
1122715,会津桧原,37.491664,139.679382,1
1122716,会津西方,37.480937,139.661528,1
1122717,会津宮下,37.471169,139.647102,1
1122718,早戸,37.469953,139.593605,1
1122719,会津水沼,37.483026,139.560733,1
1122720,会津中川,37.473785,139.532135,1
1122721,会津川口,37.455076,139.52384,1
1122722,本名,37.44476,139.49882,1
1122723,会津越川,37.398684,139.469405,1
1122724,会津横田,37.392353,139.435853,1
1122725,会津大塩,37.392803,139.413044,1
1122726,会津塩沢,37.393599,139.355096,1
1122727,会津蒲生,37.381775,139.333213,1
1122728,只見,37.350239,139.314783,1
1122730,大白川,37.341687,139.121373,1
1122732,入広瀬,37.358818,139.06599,1
1122733,上条,37.346836,139.050698,1
1122734,越後須原,37.320591,139.017463,1
1122735,魚沼田中,37.294413,138.992578,1
1122736,越後広瀬,37.274363,138.981141,1
1122737,藪神,37.256737,138.975698,1
1122738,小出,37.233581,138.953526,1
1122801,いわき,37.058241,140.892273,1
1122802,赤井,37.080631,140.866294,1
1122803,小川郷,37.126446,140.862514,1
1122804,江田,37.179389,140.82609,1
1122805,川前,37.20559,140.750335,1
1122806,夏井,37.253108,140.662552,1
1122807,小野新町,37.275819,140.63656,1
1122808,神俣,37.324186,140.659487,1
1122809,菅谷,37.351024,140.644185,1
1122810,大越,37.386746,140.630693,1
1122811,磐城常葉,37.420611,140.605579,1
1122812,船引,37.44291,140.574558,1
1122813,要田,37.453969,140.520773,1
1122814,三春,37.449841,140.479275,1
1122815,舞木,37.416716,140.435074,1
1122901,取手,35.89553,140.063004,1
1122902,藤代,35.920565,140.118251,1
1122903,龍ケ崎市,35.930066,140.138217,1
1122904,牛久,35.975314,140.141039,1
1122905,ひたち野うしく,36.007996,140.158408,1
1122906,荒川沖,36.030552,140.16592,1
1122907,土浦,36.078644,140.206238,1
1122908,神立,36.120424,140.248615,1
1122909,高浜,36.163882,140.294745,1
1122910,石岡,36.191554,140.279709,1
1122911,羽鳥,36.247661,140.28679,1
1122912,岩間,36.295508,140.276493,1
1122913,友部,36.350597,140.306306,1
1122914,内原,36.370111,140.35282,1
1122915,赤塚,36.381755,140.415248,1
1122916,偕楽園,36.373041,140.456292,1
1122917,水戸,36.370911,140.47676,1
1122918,勝田,36.394033,140.524482,1
1122919,佐和,36.430409,140.540477,1
1122920,東海,36.465378,140.565835,1
1122921,大甕,36.513052,140.619362,1
1122922,常陸多賀,36.552145,140.632682,1
1122923,日立,36.590408,140.661883,1
1122924,小木津,36.636533,140.67526,1
